repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/JsonUtils.java###escape,test14,719,729,1409,1504,0.013717421124828532,0.06316489361702128
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###classPresent,test00,729,729,1501,1504,0.0,0.0019946808510638296
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###classPresent,test08,729,729,1503,1504,0.0,0.0006648936170212766
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###classPresent,test14,729,729,1501,1504,0.0,0.0019946808510638296
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###getGenericTypes,test03,729,729,1504,1504,0.0,0.0
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###getField,test07,728,729,1502,1504,0.0013717421124828531,0.0013297872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###getField,test13,727,729,1500,1504,0.0027434842249657062,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###hasAnnotation,test09,728,729,1502,1504,0.0013717421124828531,0.0013297872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###hasAnnotation,test10,728,729,1502,1504,0.0013717421124828531,0.0013297872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/Reflections.java###hasAnnotation,test12,725,729,1498,1504,0.0054869684499314125,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/util/TypeImpl.java###getInfClass,test3,724,729,1495,1504,0.006858710562414266,0.005984042553191489
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###setTarget,test0,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###getTarget,test0,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###getTarget,test2,729,729,1502,1504,0.0,0.0013297872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###setComponentType,test1,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###getComponentType,test1,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/wrapper/ArrayTypeWrapper.java###getComponentType,test3,729,729,1502,1504,0.0,0.0013297872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonWriterCodeGenerator.java###getWriter,test2,728,729,1439,1504,0.0013717421124828531,0.04321808510638298
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonWriterCodeGenerator.java###registerWriter,test3,728,729,1440,1504,0.0013717421124828531,0.0425531914893617
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###debug,test00,721,729,1411,1504,0.010973936899862825,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test02,708,729,1384,1504,0.02880658436213992,0.0797872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test06,722,729,1410,1504,0.009602194787379973,0.0625
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test12,720,729,1397,1504,0.012345679012345678,0.0711436170212766
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test13,722,729,1411,1504,0.009602194787379973,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test20,711,729,1393,1504,0.024691358024691357,0.07380319148936171
