repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test01,306,307,1728,1739,0.003257328990228013,0.0063254744105807935
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test02,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test03,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test04,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test05,305,307,1728,1739,0.006514657980456026,0.0063254744105807935
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test06,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test07,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test08,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test09,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test10,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test11,305,307,1730,1739,0.006514657980456026,0.005175388154111558
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test12,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test13,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test14,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test15,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test16,306,307,1726,1739,0.003257328990228013,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getCallback,test17,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###setRequestProxy,test02,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getRequestProxy,test02,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getRequestProxy,test16,306,307,1726,1739,0.003257328990228013,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test02,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test03,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test05,305,307,1728,1739,0.006514657980456026,0.0063254744105807935
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test06,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test07,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test08,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test09,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test10,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test11,305,307,1730,1739,0.006514657980456026,0.005175388154111558
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test12,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test14,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test15,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###hasScope,test17,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test03,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test04,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test10,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test12,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test13,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test14,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test15,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getDisplay,test17,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test03,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test04,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test06,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test07,305,307,1725,1739,0.006514657980456026,0.008050603795284647
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test10,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test12,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test13,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test14,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiSecret,test15,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test03,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test04,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test08,305,307,1729,1739,0.006514657980456026,0.005750431282346176
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test09,305,307,1727,1739,0.006514657980456026,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test10,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test12,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test13,306,307,1727,1739,0.003257328990228013,0.006900517538815411
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test14,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/auth/model/OAuthConfig.java###getApiKey,test15,305,307,1726,1739,0.006514657980456026,0.007475560667050029
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/entity/comments/CommentData.java###setText,test00,307,307,1735,1739,0.0,0.0023001725129384704
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/entity/comments/CommentData.java###setText,test01,307,307,1735,1739,0.0,0.0023001725129384704
sachin-handiekar_jInstagram,sachin-handiekar_jInstagram/src/main/java/org/jinstagram/entity/comments/CommentData.java###getText,test00,307,307,1735,1739,0.0,0.0023001725129384704
