repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SpacialMatch.java###getTurns,test10,730,741,1385,1667,0.014844804318488529,0.16916616676664667
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SpacialMatch.java###getTurns,test11,734,741,1391,1667,0.009446693657219974,0.16556688662267546
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SpacialMatch.java###getTurns,test13,734,741,1394,1667,0.009446693657219974,0.16376724655068986
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SequenceMatch.java###getDetails,test2,735,741,1638,1667,0.008097165991902834,0.01739652069586083
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SequenceMatch.java###getDetails,test6,736,741,1599,1667,0.006747638326585695,0.04079184163167367
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/SpacialMatch.java###getAdjacencyGraph,test11,734,741,1391,1667,0.009446693657219974,0.16556688662267546
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/RepeatMatch.java###getRepeatingCharacters,test1,718,741,1597,1667,0.0310391363022942,0.041991601679664065
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/RepeatMatch.java###getRepeatingCharacters,test8,720,741,1612,1667,0.02834008097165992,0.032993401319736056
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test00,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test01,737,741,1618,1667,0.005398110661268556,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test02,737,741,1635,1667,0.005398110661268556,0.01919616076784643
